Jour,Heure,Seconde,Centième,Vitesse,Type,Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
13/10/22,20:19,11,87,45,VL,1,245,,,,,
13/10/22,20:19,13,44,44,VL,1,257,,,,,
13/10/22,20:19,18,9,47,VL,1,242,,,,,
13/10/22,20:19,47,60,45,VL,1,244,,,,,
13/10/22,20:19,49,13,45,Moto,13,115,,,,,
13/10/22,20:2,1,67,42,VL,1,245,,,,,
13/10/22,20:2,4,12,42,VL,1,232,,,,,
13/10/22,20:2,6,7,45,VL,1,256,,,,,
13/10/22,20:2,11,0,53,VL,1,257,,,,,
13/10/22,20:2,14,42,44,VL,1,244,,,,,
13/10/22,20:2,18,96,39,VL,1,245,,,,,
13/10/22,20:2,24,64,44,VL,1,243,,,,,
13/10/22,20:2,26,98,46,VL,1,255,,,,,
13/10/22,20:2,48,22,45,VL,1,230,,,,,
13/10/22,20:21,22,43,43,VL,1,192,,,,,
13/10/22,20:21,26,26,58,VL,1,245,,,,,
13/10/22,20:21,31,22,53,VL,1,269,,,,,
13/10/22,20:21,35,65,43,VL,1,242,,,,,
13/10/22,20:21,39,90,46,VL,1,271,,,,,
13/10/22,20:21,41,30,45,VL,1,243,,,,,
13/10/22,20:21,42,91,46,VL,1,283,,,,,
13/10/22,20:21,44,78,46,VL,1,256,,,,,
13/10/22,20:21,45,78,49,VL,1,258,,,,,
13/10/22,20:21,48,23,44,VL,1,232,,,,,
13/10/22,20:22,12,68,52,VL,1,256,,,,,
13/10/22,20:22,26,11,44,VL,1,243,,,,,
13/10/22,20:22,42,81,46,VL,1,257,,,,,
13/10/22,20:22,50,92,38,VL,1,244,,,,,
13/10/22,20:22,55,49,38,PL,2,604,,,,,
13/10/22,20:22,59,14,38,VL,1,232,,,,,
13/10/22,20:24,11,56,42,VL,1,244,,,,,
13/10/22,20:24,18,7,44,VL,1,230,,,,,
13/10/22,20:24,20,84,44,VL,1,281,,,,,
13/10/22,20:24,53,70,47,VL,1,256,,,,,
13/10/22,20:24,54,73,47,VL,1,243,,,,,
13/10/22,20:24,57,49,49,VL,1,243,,,,,
13/10/22,20:24,59,92,48,VL,1,242,,,,,
13/10/22,20:25,3,42,49,VL,1,256,,,,,
13/10/22,20:25,4,69,46,Moto,13,141,,,,,
13/10/22,20:25,6,5,46,VL,1,244,,,,,
13/10/22,20:25,18,10,51,VL,1,268,,,,,
13/10/22,20:25,21,61,68,VL,1,256,,,,,
13/10/22,20:25,33,29,41,VL,1,242,,,,,
13/10/22,20:25,55,30,52,VL,1,271,,,,,
13/10/22,20:26,36,64,54,VL,1,256,,,,,
13/10/22,20:26,39,98,44,VL,1,269,,,,,
13/10/22,20:26,42,53,43,VL,1,270,,,,,
13/10/22,20:26,51,71,45,VL,1,270,,,,,
13/10/22,20:26,53,93,46,VL,2,398,,,,,
13/10/22,20:27,1,4,37,VL,1,242,,,,,
13/10/22,20:27,3,16,38,VL,1,258,,,,,
13/10/22,20:27,44,56,46,VL,1,243,,,,,
13/10/22,20:28,16,25,51,VL,1,242,,,,,
13/10/22,20:28,37,31,39,VL,1,244,,,,,
13/10/22,20:28,58,0,46,VL,1,269,,,,,
13/10/22,20:29,2,37,31,VL,1,243,,,,,
13/10/22,20:29,11,19,51,VL,1,281,,,,,
13/10/22,20:29,40,1,44,VL,1,319,,,,,
13/10/22,20:29,51,78,40,VL,1,257,,,,,
13/10/22,20:29,55,10,44,VL,1,243,,,,,
13/10/22,20:29,59,27,40,VL,1,281,,,,,
13/10/22,20:3,4,49,42,VL,1,297,,,,,
13/10/22,20:3,9,6,43,VL,1,255,,,,,
13/10/22,20:3,12,93,40,VL,1,256,,,,,
13/10/22,20:3,16,85,39,VL,1,244,,,,,
13/10/22,20:3,18,59,41,VL,1,232,,,,,
13/10/22,20:3,21,26,37,VL,1,256,,,,,
13/10/22,20:3,22,66,37,VL,1,255,,,,,
13/10/22,20:3,23,93,38,VL,1,243,,,,,
13/10/22,20:3,25,23,37,VL,1,243,,,,,
13/10/22,20:3,28,22,40,VL,1,243,,,,,
13/10/22,20:3,30,49,42,VL,1,243,,,,,
13/10/22,20:3,49,30,52,VL,1,257,,,,,
13/10/22,20:3,51,8,51,VL,1,257,,,,,
13/10/22,20:30,0,60,41,VL,1,245,,,,,
13/10/22,20:30,2,73,42,VL,1,258,,,,,
13/10/22,20:30,12,56,49,VL,1,258,,,,,
13/10/22,20:30,17,84,39,VL,1,257,,,,,
13/10/22,20:31,3,99,55,VL,1,244,,,,,
13/10/22,20:31,22,48,59,VL,1,270,,,,,
13/10/22,20:31,51,76,50,VL,1,294,,,,,
13/10/22,20:32,18,5,40,VL,1,256,,,,,
13/10/22,20:32,29,59,33,VL,1,257,,,,,
13/10/22,20:32,33,16,39,VL,1,243,,,,,
13/10/22,20:32,46,3,58,VL,1,270,,,,,
13/10/22,20:32,59,2,42,VL,1,257,,,,,
13/10/22,20:33,5,29,51,PL,2,616,,,,,
13/10/22,20:33,9,81,48,VL,1,270,,,,,
13/10/22,20:33,16,84,42,VL,1,269,,,,,
13/10/22,20:33,19,14,42,VL,1,245,,,,,
13/10/22,20:33,26,76,40,VL,1,268,,,,,
13/10/22,20:33,54,48,49,VL,1,268,,,,,
13/10/22,20:34,3,1,39,VL,1,269,,,,,
13/10/22,20:34,4,83,39,VL,1,230,,,,,
13/10/22,20:34,10,82,47,VL,1,256,,,,,
13/10/22,20:34,12,11,47,VL,1,231,,,,,
13/10/22,20:34,14,95,40,Moto,13,127,,,,,
13/10/22,20:34,17,34,42,VL,1,283,,,,,
13/10/22,20:35,0,84,34,VL,1,283,,,,,
13/10/22,20:35,5,58,49,VL,1,231,,,,,
13/10/22,20:35,6,66,50,VL,1,257,,,,,
13/10/22,20:35,44,46,42,VL,1,258,,,,,
13/10/22,20:35,46,81,46,VL,1,258,,,,,
13/10/22,20:36,11,53,42,VL,1,269,,,,,
13/10/22,20:36,24,50,44,VL,1,243,,,,,
13/10/22,20:36,28,11,39,VL,1,231,,,,,
13/10/22,20:36,33,97,43,VL,1,307,,,,,
13/10/22,20:36,35,54,45,VL,1,256,,,,,
13/10/22,20:36,38,31,42,VL,1,243,,,,,
13/10/22,20:36,43,87,36,VL,1,245,,,,,
13/10/22,20:36,45,74,37,VL,1,257,,,,,
13/10/22,20:37,22,19,31,VL,1,705,,,,,
13/10/22,20:37,24,12,32,VL,1,243,,,,,
13/10/22,20:37,26,61,34,VL,1,245,,,,,
13/10/22,20:38,17,19,110,VL,1,576,,,,,
13/10/22,20:38,41,35,36,VL,2,413,,,,,
13/10/22,20:38,43,52,34,VL,1,256,,,,,
13/10/22,20:38,45,20,31,VL,1,243,,,,,
13/10/22,20:38,46,83,29,VL,1,242,,,,,
13/10/22,20:39,5,17,48,VL,1,270,,,,,
13/10/22,20:39,7,93,49,VL,1,258,,,,,
13/10/22,20:39,11,70,45,VL,1,283,,,,,
13/10/22,20:39,13,12,44,VL,1,255,,,,,
13/10/22,20:39,18,21,47,VL,1,268,,,,,
13/10/22,20:39,25,9,46,VL,1,244,,,,,
13/10/22,20:39,27,43,43,VL,1,257,,,,,
13/10/22,20:39,29,51,39,VL,1,269,,,,,
13/10/22,20:39,59,19,39,Moto,13,128,,,,,
13/10/22,20:4,22,53,43,VL,1,268,,,,,
13/10/22,20:4,27,7,46,VL,1,271,,,,,
13/10/22,20:4,33,60,42,VL,1,256,,,,,
13/10/22,20:4,34,94,43,VL,1,270,,,,,
13/10/22,20:4,59,18,38,Moto,13,128,,,,,
13/10/22,20:40,54,27,44,VL,1,256,,,,,
13/10/22,20:40,56,54,49,VL,1,258,,,,,
13/10/22,20:40,59,13,47,VL,1,258,,,,,
13/10/22,20:41,40,56,34,VL,12,255,794,127,,,
13/10/22,20:41,42,98,44,VL,1,192,,,,,
13/10/22,20:42,9,22,45,VL,1,281,,,,,
13/10/22,20:42,11,29,45,VL,1,244,,,,,
13/10/22,20:42,12,16,46,VL,1,257,,,,,
13/10/22,20:42,17,17,45,VL,1,269,,,,,
13/10/22,20:42,23,44,47,VL,1,310,,,,,
13/10/22,20:42,47,2,51,VL,1,284,,,,,
13/10/22,20:43,28,96,52,VL,1,294,,,,,
13/10/22,20:44,13,65,40,VL,1,271,,,,,
13/10/22,20:44,15,24,38,VL,1,269,,,,,
13/10/22,20:44,48,9,48,VL,1,256,,,,,
13/10/22,20:45,16,78,37,VL,1,269,,,,,
13/10/22,20:45,23,69,58,VL,1,230,,,,,
13/10/22,20:45,29,58,44,VL,1,255,,,,,
13/10/22,20:45,33,3,38,VL,1,245,,,,,
13/10/22,20:45,35,0,56,VL,1,271,,,,,
13/10/22,20:46,25,78,50,VL,1,256,,,,,
13/10/22,20:47,1,74,48,VL,1,256,,,,,
13/10/22,20:47,4,61,45,VL,1,245,,,,,
13/10/22,20:47,7,43,43,VL,1,244,,,,,
13/10/22,20:47,22,8,47,VL,1,243,,,,,
13/10/22,20:47,36,44,63,VL,1,256,,,,,
13/10/22,20:48,29,98,49,VL,1,284,,,,,
13/10/22,20:48,32,57,44,VL,1,243,,,,,
13/10/22,20:48,35,53,51,VL,1,258,,,,,
13/10/22,20:49,9,60,52,VL,1,244,,,,,
13/10/22,20:49,10,78,51,VL,1,255,,,,,
13/10/22,20:49,51,7,54,VL,1,271,,,,,
13/10/22,20:49,53,48,52,Moto,13,128,,,,,
13/10/22,20:5,8,10,54,VL,1,243,,,,,
13/10/22,20:5,16,16,47,VL,1,257,,,,,
13/10/22,20:5,21,36,44,VL,1,295,,,,,
13/10/22,20:5,23,35,45,VL,1,258,,,,,
13/10/22,20:5,24,56,28,Moto,13,141,,,,,
13/10/22,20:5,46,31,50,VL,1,257,,,,,
13/10/22,20:5,49,61,50,VL,1,257,,,,,
13/10/22,20:50,12,99,49,VL,1,257,,,,,
13/10/22,20:50,14,69,52,VL,1,272,,,,,
13/10/22,20:50,16,41,55,VL,1,255,,,,,
13/10/22,20:50,27,90,42,VL,1,232,,,,,
13/10/22,20:50,30,94,43,VL,1,257,,,,,
13/10/22,20:50,35,73,40,VL,1,244,,,,,
13/10/22,20:51,12,76,40,VL,1,230,,,,,
13/10/22,20:51,14,32,40,VL,1,269,,,,,
13/10/22,20:51,18,96,48,VL,1,256,,,,,
13/10/22,20:51,21,49,53,VL,1,282,,,,,
13/10/22,20:51,34,78,45,VL,1,258,,,,,
13/10/22,20:51,43,74,47,VL,1,244,,,,,
13/10/22,20:51,45,50,47,VL,1,257,,,,,
13/10/22,20:51,57,31,44,VL,1,242,,,,,
13/10/22,20:52,21,15,40,VL,1,271,,,,,
13/10/22,20:52,32,18,48,VL,1,256,,,,,
13/10/22,20:53,3,84,42,VL,1,243,,,,,
13/10/22,20:53,13,9,47,VL,1,256,,,,,
13/10/22,20:53,24,73,45,VL,1,270,,,,,
13/10/22,20:53,34,68,47,VL,1,246,,,,,
13/10/22,20:53,36,74,43,VL,1,255,,,,,
13/10/22,20:53,39,9,41,VL,1,258,,,,,
13/10/22,20:54,4,13,47,VL,1,272,,,,,
13/10/22,20:54,17,88,50,VL,1,257,,,,,
13/10/22,20:54,19,80,50,VL,1,229,,,,,
13/10/22,20:54,23,50,43,VL,1,255,,,,,
13/10/22,20:54,24,71,43,VL,1,255,,,,,
13/10/22,20:54,26,93,46,VL,1,269,,,,,
13/10/22,20:55,14,50,47,VL,1,256,,,,,
13/10/22,20:55,28,70,50,VL,1,257,,,,,
13/10/22,20:55,31,68,46,VL,1,244,,,,,
13/10/22,20:55,54,83,74,VL,2,439,,,,,
13/10/22,20:56,10,59,75,VL,1,256,,,,,
13/10/22,20:56,20,42,47,VL,1,272,,,,,
13/10/22,20:56,28,61,54,Moto,13,154,,,,,
13/10/22,20:56,30,17,50,VL,1,269,,,,,
13/10/22,20:56,36,40,49,VL,1,245,,,,,
13/10/22,20:58,11,53,66,VL,1,229,,,,,
13/10/22,20:58,15,20,52,VL,1,245,,,,,
13/10/22,20:58,17,89,48,VL,1,270,,,,,
13/10/22,20:58,29,85,78,VL,1,269,,,,,
13/10/22,20:58,34,32,48,VL,1,245,,,,,
13/10/22,20:58,38,51,41,VL,1,283,,,,,
13/10/22,20:58,49,44,46,VL,1,256,,,,,
13/10/22,20:59,12,79,37,Moto,13,115,,,,,
13/10/22,20:59,13,96,38,VL,1,256,,,,,
13/10/22,20:59,45,74,59,VL,1,271,,,,,
13/10/22,20:6,11,33,41,VL,2,358,,,,,
13/10/22,20:6,37,21,60,VL,1,244,,,,,
13/10/22,20:6,43,1,44,VL,1,256,,,,,
13/10/22,20:6,45,70,39,Moto,13,115,,,,,
13/10/22,20:6,46,94,36,VL,1,243,,,,,
13/10/22,20:6,51,8,44,VL,1,256,,,,,
13/10/22,20:7,4,12,49,VL,1,258,,,,,
13/10/22,20:7,22,69,48,VL,1,257,,,,,
13/10/22,20:7,26,30,43,VL,1,245,,,,,
13/10/22,20:7,34,40,37,VL,1,244,,,,,
13/10/22,20:7,36,27,39,VL,1,256,,,,,
13/10/22,20:7,38,57,37,VL,1,256,,,,,
13/10/22,20:7,46,1,49,VL,1,271,,,,,
13/10/22,20:7,58,89,49,VL,1,256,,,,,
13/10/22,20:8,27,86,43,VL,1,244,,,,,
13/10/22,20:9,5,58,41,VL,1,268,,,,,
13/10/22,20:9,7,90,46,VL,1,270,,,,,
13/10/22,20:9,9,90,40,VL,1,243,,,,,
13/10/22,20:9,17,70,35,VL,1,308,,,,,
13/10/22,20:9,21,11,38,VL,1,245,,,,,
13/10/22,20:9,24,95,41,VL,1,230,,,,,
13/10/22,20:9,31,64,44,VL,1,269,,,,,
13/10/22,20:9,42,53,29,VL,1,270,,,,,
13/10/22,20:9,52,8,44,VL,1,256,,,,,
13/10/22,21:1,5,4,37,VL,1,268,,,,,
13/10/22,21:1,30,47,35,VL,1,230,,,,,
13/10/22,21:1,47,57,40,PL,14,524,652,,,,
13/10/22,21:1,50,76,38,VL,1,270,,,,,
13/10/22,21:1,53,42,37,VL,1,256,,,,,
13/10/22,21:1,56,97,46,VL,1,270,,,,,
13/10/22,21:1,59,37,40,VL,1,256,,,,,
13/10/22,21:10,1,24,49,Moto,13,115,,,,,
13/10/22,21:10,31,80,55,VL,1,272,,,,,
13/10/22,21:10,46,26,58,VL,1,245,,,,,
13/10/22,21:11,20,26,51,VL,1,269,,,,,
13/10/22,21:11,36,37,69,VL,1,257,,,,,
13/10/22,21:11,55,56,43,VL,1,244,,,,,
13/10/22,21:11,57,15,43,VL,1,244,,,,,
13/10/22,21:12,37,52,58,VL,1,269,,,,,
13/10/22,21:12,42,95,53,VL,1,257,,,,,
13/10/22,21:12,46,31,51,VL,1,254,,,,,
13/10/22,21:12,55,81,46,VL,1,256,,,,,
13/10/22,21:13,42,32,49,VL,1,257,,,,,
13/10/22,21:13,43,47,46,VL,1,231,,,,,
13/10/22,21:13,48,79,48,VL,1,256,,,,,
13/10/22,21:14,6,46,53,VL,1,258,,,,,
13/10/22,21:14,25,54,39,VL,1,257,,,,,
13/10/22,21:14,52,45,37,VL,1,243,,,,,
13/10/22,21:14,58,92,39,VL,1,256,,,,,
13/10/22,21:15,0,59,41,VL,1,243,,,,,
13/10/22,21:15,2,6,41,VL,1,256,,,,,
13/10/22,21:15,16,60,40,VL,1,230,,,,,
13/10/22,21:15,23,86,53,VL,1,231,,,,,
13/10/22,21:15,27,50,48,VL,1,242,,,,,
13/10/22,21:15,31,17,47,VL,1,229,,,,,
13/10/22,21:15,34,69,51,VL,1,255,,,,,
13/10/22,21:16,4,20,68,VL,1,256,,,,,
13/10/22,21:16,33,54,34,VL,1,256,,,,,
13/10/22,21:16,34,69,34,VL,1,271,,,,,
13/10/22,21:18,7,73,51,VL,1,243,,,,,
13/10/22,21:18,17,10,46,VL,1,270,,,,,
13/10/22,21:18,19,27,50,VL,1,257,,,,,
13/10/22,21:18,25,95,45,VL,1,307,,,,,
13/10/22,21:18,27,68,44,VL,1,230,,,,,
13/10/22,21:18,39,5,62,VL,1,257,,,,,
13/10/22,21:19,2,50,45,VL,1,256,,,,,
13/10/22,21:19,18,6,46,VL,1,232,,,,,
13/10/22,21:19,20,11,44,VL,1,255,,,,,
13/10/22,21:19,24,18,49,VL,1,245,,,,,
13/10/22,21:19,42,21,46,Moto,13,127,,,,,
13/10/22,21:2,8,25,60,VL,1,322,,,,,
13/10/22,21:2,22,46,44,VL,1,256,,,,,
13/10/22,21:2,24,7,49,VL,1,258,,,,,
13/10/22,21:20,9,86,35,VL,1,255,,,,,
13/10/22,21:20,10,79,35,VL,1,244,,,,,
13/10/22,21:20,38,22,46,VL,1,255,,,,,
13/10/22,21:20,52,17,44,VL,1,256,,,,,
13/10/22,21:20,53,87,44,VL,1,256,,,,,
13/10/22,21:20,57,55,48,VL,1,257,,,,,
13/10/22,21:20,59,37,52,VL,1,245,,,,,
13/10/22,21:21,3,72,47,VL,1,281,,,,,
13/10/22,21:21,7,42,41,VL,1,257,,,,,
13/10/22,21:21,18,25,52,Moto,13,115,,,,,
13/10/22,21:21,46,75,49,VL,1,231,,,,,
13/10/22,21:21,50,5,44,VL,1,242,,,,,
13/10/22,21:22,3,61,28,VL,1,243,,,,,
13/10/22,21:22,27,33,67,VL,1,245,,,,,
13/10/22,21:23,10,25,43,VL,1,280,,,,,
13/10/22,21:23,11,76,42,VL,1,257,,,,,
13/10/22,21:23,26,60,61,VL,1,310,,,,,
13/10/22,21:23,39,86,47,VL,1,272,,,,,
13/10/22,21:23,55,74,41,VL,1,244,,,,,
13/10/22,21:24,5,3,57,VL,1,258,,,,,
13/10/22,21:24,8,30,49,VL,1,257,,,,,
13/10/22,21:24,10,18,49,VL,1,271,,,,,
13/10/22,21:24,13,7,49,VL,1,245,,,,,
13/10/22,21:24,15,40,49,VL,1,258,,,,,
13/10/22,21:24,41,59,23,Trottinette,13,76,,,,,
13/10/22,21:24,47,86,38,VL,1,245,,,,,
13/10/22,21:24,55,9,58,VL,1,256,,,,,
13/10/22,21:25,15,7,47,VL,1,284,,,,,
13/10/22,21:25,55,39,46,VL,1,258,,,,,
13/10/22,21:26,11,11,58,VL,1,254,,,,,
13/10/22,21:26,32,29,50,VL,1,281,,,,,
13/10/22,21:27,34,34,35,VL,1,283,,,,,
13/10/22,21:27,47,38,66,VL,1,272,,,,,
13/10/22,21:28,30,91,64,VL,1,282,,,,,
13/10/22,21:29,14,59,23,PL,14,525,640,,,,
13/10/22,21:29,17,64,24,VL,1,256,,,,,
13/10/22,21:29,21,10,29,VL,1,255,,,,,
13/10/22,21:29,53,75,41,PL,2,489,,,,,
13/10/22,21:3,1,81,64,Moto,13,141,,,,,
13/10/22,21:3,33,16,46,VL,1,256,,,,,
13/10/22,21:3,41,82,45,VL,1,232,,,,,
13/10/22,21:3,43,97,44,VL,1,230,,,,,
13/10/22,21:31,5,89,47,VL,1,245,,,,,
13/10/22,21:31,20,29,40,Moto,13,127,,,,,
13/10/22,21:31,39,54,48,VL,1,256,,,,,
13/10/22,21:31,49,30,46,VL,1,257,,,,,
13/10/22,21:31,56,54,47,VL,1,257,,,,,
13/10/22,21:32,29,81,58,VL,1,254,,,,,
13/10/22,21:32,39,10,48,VL,1,256,,,,,
13/10/22,21:33,9,14,52,VL,1,244,,,,,
13/10/22,21:33,53,65,41,VL,1,258,,,,,
13/10/22,21:34,20,19,53,VL,1,246,,,,,
13/10/22,21:34,23,99,46,VL,1,244,,,,,
13/10/22,21:34,26,40,45,VL,1,257,,,,,
13/10/22,21:34,34,9,51,VL,1,257,,,,,
13/10/22,21:35,17,23,51,VL,1,256,,,,,
13/10/22,21:35,23,32,46,VL,1,230,,,,,
13/10/22,21:35,26,90,47,VL,1,257,,,,,
13/10/22,21:35,54,68,69,Moto,13,140,,,,,
13/10/22,21:36,18,2,41,VL,1,243,,,,,
13/10/22,21:36,23,35,52,VL,1,271,,,,,
13/10/22,21:36,25,84,57,VL,1,259,,,,,
13/10/22,21:36,31,79,40,Moto,13,127,,,,,
13/10/22,21:36,33,51,41,VL,1,257,,,,,
13/10/22,21:37,5,1,38,VL,1,245,,,,,
13/10/22,21:37,6,53,39,VL,1,269,,,,,
13/10/22,21:37,23,99,58,VL,1,232,,,,,
13/10/22,21:37,45,51,52,VL,1,269,,,,,
13/10/22,21:37,47,65,56,VL,1,256,,,,,
13/10/22,21:38,10,64,55,VL,1,258,,,,,
13/10/22,21:38,14,91,49,VL,1,257,,,,,
13/10/22,21:38,21,18,59,VL,1,231,,,,,
13/10/22,21:38,53,57,39,VL,1,270,,,,,
13/10/22,21:38,55,54,38,VL,1,232,,,,,
13/10/22,21:38,58,31,38,VL,1,256,,,,,
13/10/22,21:39,4,57,53,VL,1,258,,,,,
13/10/22,21:39,49,2,43,VL,1,294,,,,,
13/10/22,21:39,54,41,45,VL,1,230,,,,,
13/10/22,21:4,9,43,47,VL,1,268,,,,,
13/10/22,21:4,10,34,48,VL,1,258,,,,,
13/10/22,21:4,14,40,46,VL,1,257,,,,,
13/10/22,21:4,19,34,43,VL,1,259,,,,,
13/10/22,21:4,28,43,49,VL,1,268,,,,,
13/10/22,21:4,36,12,43,VL,1,257,,,,,
13/10/22,21:4,55,7,47,VL,1,255,,,,,
13/10/22,21:4,56,88,52,VL,1,257,,,,,
13/10/22,21:40,51,6,52,VL,12,272,310,,,,
13/10/22,21:41,16,23,48,VL,1,242,,,,,
13/10/22,21:41,23,18,50,VL,1,256,,,,,
13/10/22,21:42,29,6,59,VL,1,257,,,,,
13/10/22,21:42,44,42,34,VL,1,256,,,,,
13/10/22,21:42,46,15,37,VL,1,256,,,,,
13/10/22,21:43,29,13,41,VL,1,268,,,,,
13/10/22,21:43,31,26,38,VL,1,257,,,,,
13/10/22,21:43,32,67,37,VL,1,243,,,,,
13/10/22,21:44,46,27,54,VL,1,245,,,,,
13/10/22,21:44,52,92,42,VL,1,232,,,,,
13/10/22,21:44,55,64,42,VL,1,243,,,,,
13/10/22,21:45,7,27,46,VL,1,270,,,,,
13/10/22,21:45,10,81,49,VL,1,268,,,,,
13/10/22,21:45,23,36,60,VL,1,255,,,,,
13/10/22,21:45,26,3,52,VL,1,244,,,,,
13/10/22,21:45,32,81,46,VL,1,284,,,,,
13/10/22,21:45,36,32,42,VL,1,231,,,,,
13/10/22,21:45,52,34,47,VL,1,243,,,,,
13/10/22,21:45,57,77,54,VL,1,282,,,,,
13/10/22,21:46,4,15,53,VL,1,283,,,,,
13/10/22,21:46,18,62,45,VL,1,270,,,,,
13/10/22,21:46,24,27,53,VL,1,269,,,,,
13/10/22,21:46,33,89,57,VL,1,259,,,,,
13/10/22,21:46,43,22,53,VL,1,244,,,,,
13/10/22,21:47,28,7,41,VL,1,231,,,,,
13/10/22,21:47,29,70,38,VL,1,255,,,,,
13/10/22,21:47,32,26,39,VL,1,255,,,,,
13/10/22,21:47,34,82,39,VL,1,256,,,,,
13/10/22,21:47,37,4,40,VL,2,374,,,,,
13/10/22,21:47,38,43,39,VL,2,370,,,,,
13/10/22,21:47,42,39,46,VL,1,270,,,,,
13/10/22,21:47,46,4,45,VL,1,256,,,,,
13/10/22,21:47,59,52,63,VL,1,256,,,,,
13/10/22,21:48,13,95,56,VL,1,233,,,,,
13/10/22,21:48,56,28,51,VL,1,229,,,,,
13/10/22,21:49,58,58,41,PL,14,529,659,,,,
13/10/22,21:50,1,33,40,VL,1,243,,,,,
13/10/22,21:50,4,30,47,VL,1,244,,,,,
13/10/22,21:50,15,51,66,VL,1,268,,,,,
13/10/22,21:50,32,64,43,VL,1,271,,,,,
13/10/22,21:50,34,0,45,VL,1,270,,,,,
13/10/22,21:50,36,14,44,VL,1,267,,,,,
13/10/22,21:50,38,89,45,VL,1,257,,,,,
13/10/22,21:50,41,61,44,VL,1,256,,,,,
13/10/22,21:50,50,79,52,VL,1,272,,,,,
13/10/22,21:51,5,75,52,VL,1,258,,,,,
13/10/22,21:51,16,42,54,VL,1,271,,,,,
13/10/22,21:51,20,10,50,VL,1,255,,,,,
13/10/22,21:52,34,14,51,VL,1,231,,,,,
13/10/22,21:52,49,93,48,VL,1,269,,,,,
13/10/22,21:53,8,23,38,VL,1,245,,,,,
13/10/22,21:53,12,82,53,VL,1,258,,,,,
13/10/22,21:53,22,96,46,VL,1,244,,,,,
13/10/22,21:53,24,83,49,VL,1,233,,,,,
13/10/22,21:53,27,56,58,VL,1,267,,,,,
13/10/22,21:54,18,60,46,VL,1,244,,,,,
13/10/22,21:54,25,34,52,VL,1,268,,,,,
13/10/22,21:54,40,66,50,VL,1,257,,,,,
13/10/22,21:55,28,56,46,VL,1,193,,,,,
13/10/22,21:55,43,12,51,VL,1,229,,,,,
13/10/22,21:56,53,48,36,VL,1,282,,,,,
13/10/22,21:57,30,79,47,VL,1,244,,,,,
13/10/22,21:57,38,1,45,VL,1,269,,,,,
13/10/22,21:58,3,37,46,VL,1,257,,,,,
13/10/22,21:58,7,73,50,VL,1,256,,,,,
13/10/22,21:58,47,65,46,VL,1,244,,,,,
13/10/22,21:58,50,24,47,VL,1,270,,,,,
13/10/22,21:58,51,36,48,Moto,13,154,,,,,
13/10/22,21:6,14,57,56,VL,1,257,,,,,
13/10/22,21:6,18,56,49,VL,1,272,,,,,
13/10/22,21:6,49,74,42,VL,1,256,,,,,
13/10/22,21:6,56,52,35,VL,1,255,,,,,
13/10/22,21:6,59,80,39,VL,1,255,,,,,
13/10/22,21:7,2,6,44,VL,1,256,,,,,
13/10/22,21:7,5,63,39,VL,1,258,,,,,
13/10/22,21:7,16,64,41,VL,1,245,,,,,
13/10/22,21:7,26,9,47,VL,1,271,,,,,
13/10/22,21:7,45,32,44,VL,1,320,,,,,
13/10/22,21:8,4,46,59,VL,1,271,,,,,
13/10/22,21:8,16,33,47,VL,1,245,,,,,
13/10/22,21:8,49,52,46,VL,1,283,,,,,
13/10/22,21:8,53,10,51,VL,1,245,,,,,
13/10/22,21:8,54,55,50,VL,1,256,,,,,
13/10/22,21:8,57,36,45,VL,1,243,,,,,
13/10/22,21:9,21,23,41,VL,1,281,,,,,
13/10/22,21:9,29,75,44,VL,1,256,,,,,
13/10/22,21:9,53,50,26,VL,1,257,,,,,
13/10/22,22:0,32,30,61,VL,1,255,,,,,
13/10/22,22:0,34,92,63,VL,1,256,,,,,
13/10/22,22:0,52,70,41,VL,1,244,,,,,
13/10/22,22:1,1,70,48,VL,1,257,,,,,
13/10/22,22:1,8,57,45,VL,1,270,,,,,
13/10/22,22:1,22,54,39,VL,1,230,,,,,
13/10/22,22:10,41,34,47,VL,1,242,,,,,
13/10/22,22:10,42,47,46,VL,1,257,,,,,
13/10/22,22:11,9,94,49,VL,1,258,,,,,
13/10/22,22:11,28,67,46,VL,1,271,,,,,
13/10/22,22:11,38,54,55,VL,1,244,,,,,
13/10/22,22:11,48,83,44,VL,1,255,,,,,
13/10/22,22:12,24,38,46,VL,1,268,,,,,
13/10/22,22:13,34,85,53,VL,1,244,,,,,
13/10/22,22:13,47,23,47,VL,1,268,,,,,
13/10/22,22:13,49,6,50,VL,1,268,,,,,
13/10/22,22:14,23,96,40,VL,1,255,,,,,
13/10/22,22:14,27,27,49,PL,2,489,,,,,
13/10/22,22:14,33,94,38,VL,1,230,,,,,
13/10/22,22:14,35,70,39,VL,1,230,,,,,
13/10/22,22:14,39,39,43,VL,1,255,,,,,
13/10/22,22:15,10,37,56,VL,1,229,,,,,
13/10/22,22:15,23,59,38,VL,1,283,,,,,
13/10/22,22:15,35,3,38,VL,1,231,,,,,
13/10/22,22:16,43,36,49,VL,1,243,,,,,
13/10/22,22:16,45,96,47,Moto,13,115,,,,,
13/10/22,22:16,48,3,43,VL,1,257,,,,,
13/10/22,22:17,18,5,56,VL,1,243,,,,,
13/10/22,22:17,29,64,54,VL,1,268,,,,,
