ID,Catégorie,Horodate,Entrant,Sortant
130696,VL,2022/10/18 08:52:55.262,x,
130702,VELO,2022/10/18 08:53:06.726,x,
130703,VELO,2022/10/18 08:53:23.328,x,
130704,MOTO,2022/10/18 08:53:30.127,x,
130705,UT,2022/10/18 08:53:30.460,x,
130706,VL,2022/10/18 08:53:38.462,x,
130708,VELO,2022/10/18 08:53:47.927,x,
130711,VELO,2022/10/18 08:53:57.262,x,
130714,PL_1,2022/10/18 08:53:59.261,x,
130717,VL,2022/10/18 08:54:06.261,x,
130718,VL,2022/10/18 08:54:09.528,x,
130720,VELO,2022/10/18 08:54:17.195,x,
130722,VL,2022/10/18 08:54:23.794,x,
130724,VL,2022/10/18 08:54:41.727,x,
130727,VELO,2022/10/18 08:54:59.393,x,
130735,VELO,2022/10/18 08:55:15.061,x,
130747,MOTO,2022/10/18 08:55:42.926,x,
130748,VL,2022/10/18 08:55:43.393,x,
130750,VL,2022/10/18 08:55:52.193,x,
130751,MOTO,2022/10/18 08:55:55.660,x,
130759,VL,2022/10/18 08:56:01.261,x,
130769,VL,2022/10/18 08:56:42.058,x,
130770,VL,2022/10/18 08:56:44.126,x,
130771,VL,2022/10/18 08:56:47.125,x,
130773,VL,2022/10/18 08:56:52.327,x,
130775,VL,2022/10/18 08:57:10.927,x,
130776,VL,2022/10/18 08:57:15.725,x,
47443,EDPM,2022/10/18 08:57:38.857,x,
130786,MOTO,2022/10/18 08:57:59.726,x,
130787,VELO,2022/10/18 08:57:59.792,x,
130788,MOTO,2022/10/18 08:58:26.926,x,
130792,VELO,2022/10/18 08:58:31.192,x,
130796,VELO,2022/10/18 08:58:43.324,x,
130799,MOTO,2022/10/18 08:58:44.191,x,
130801,VL,2022/10/18 08:58:47.457,x,
47463,VL,2022/10/18 08:59:01.059,,x
130805,VL,2022/10/18 08:59:20.124,x,
47466,VELO,2022/10/18 08:59:45.991,,x
130808,VELO,2022/10/18 08:59:53.257,x,
130809,VELO,2022/10/18 09:00:00.057,x,
130810,VELO,2022/10/18 09:00:00.257,x,
130811,VL,2022/10/18 09:00:34.457,x,
130818,VELO,2022/10/18 09:00:54.924,x,
130825,VELO,2022/10/18 09:01:08.593,x,
130831,VELO,2022/10/18 09:01:13.056,x,
130834,VL,2022/10/18 09:01:15.123,x,
130835,VL,2022/10/18 09:01:18.921,x,
130840,VL,2022/10/18 09:01:21.521,x,
130841,VELO,2022/10/18 09:01:22.121,x,
130842,MOTO,2022/10/18 09:01:26.787,x,
130852,VELO,2022/10/18 09:01:32.256,x,
130853,VELO,2022/10/18 09:01:32.323,x,
130859,VELO,2022/10/18 09:01:35.324,x,
130863,VL,2022/10/18 09:01:38.856,x,
130864,VL,2022/10/18 09:01:39.390,x,
130866,MOTO,2022/10/18 09:01:52.454,x,
130867,VL,2022/10/18 09:02:05.523,x,
47498,VL,2022/10/18 09:02:09.124,,x
47500,EDPM,2022/10/18 09:02:22.789,,x
130869,VL,2022/10/18 09:02:34.121,x,
130871,VELO,2022/10/18 09:02:37.923,x,
130874,VELO,2022/10/18 09:03:12.989,x,
47507,VL,2022/10/18 09:03:32.524,,x
130875,MOTO,2022/10/18 09:03:55.654,x,
47515,VELO,2022/10/18 09:04:03.720,,x
130882,VELO,2022/10/18 09:04:07.188,x,
130883,VL,2022/10/18 09:04:19.323,x,
130886,VL,2022/10/18 09:04:28.322,x,
130890,MOTO,2022/10/18 09:04:42.855,x,
130893,VL,2022/10/18 09:05:17.121,x,
130895,VL,2022/10/18 09:05:21.054,x,
130902,MOTO,2022/10/18 09:05:24.318,x,
130903,VELO,2022/10/18 09:05:25.453,x,
130905,VL,2022/10/18 09:05:34.653,x,
130913,VELO,2022/10/18 09:05:37.721,x,
130916,VL,2022/10/18 09:05:38.721,x,
130920,MOTO,2022/10/18 09:05:43.387,x,
130922,VELO,2022/10/18 09:05:53.319,x,
47569,UT,2022/10/18 09:06:23.718,,x
130928,VL,2022/10/18 09:06:30.118,x,
130937,VELO,2022/10/18 09:06:43.386,x,
47578,VELO,2022/10/18 09:06:56.851,x,
47584,VL,2022/10/18 09:07:02.653,,x
130958,MOTO,2022/10/18 09:07:23.919,x,
130960,VELO,2022/10/18 09:07:24.786,x,
130964,VELO,2022/10/18 09:07:27.919,x,
47596,VL,2022/10/18 09:07:35.852,,x
130965,VL,2022/10/18 09:07:50.519,x,
130970,MOTO,2022/10/18 09:08:06.318,x,
47607,VL,2022/10/18 09:08:22.652,,x
130974,VELO,2022/10/18 09:08:30.185,x,
47618,VELO,2022/10/18 09:08:39.919,x,
130976,VL,2022/10/18 09:08:47.518,x,
130978,VELO,2022/10/18 09:08:53.717,x,
47621,VL,2022/10/18 09:08:54.652,,x
130979,VELO,2022/10/18 09:09:22.185,x,
130981,VL,2022/10/18 09:09:27.254,x,
130982,MOTO,2022/10/18 09:09:37.452,x,
130984,MOTO,2022/10/18 09:09:37.785,x,
130985,VL,2022/10/18 09:09:38.052,x,
130993,MOTO,2022/10/18 09:09:45.518,x,
131005,VELO,2022/10/18 09:09:54.852,x,
131013,VL,2022/10/18 09:10:02.852,x,
131015,VELO,2022/10/18 09:10:10.452,x,
131025,VELO,2022/10/18 09:10:58.184,x,
47663,VELO,2022/10/18 09:11:03.517,x,
47666,VELO,2022/10/18 09:11:09.319,x,
131033,VL,2022/10/18 09:11:16.185,x,
131034,VELO,2022/10/18 09:11:50.650,x,
131037,UT,2022/10/18 09:11:56.781,x,
131045,MOTO,2022/10/18 09:12:26.052,x,
131051,MOTO,2022/10/18 09:12:40.250,x,
131053,VELO,2022/10/18 09:12:44.116,x,
131061,MOTO,2022/10/18 09:12:46.650,x,
47680,VELO,2022/10/18 09:12:51.318,x,
131065,VELO,2022/10/18 09:12:59.849,x,
131066,VL,2022/10/18 09:13:04.449,x,
131067,VL,2022/10/18 09:13:13.650,x,
131073,VELO,2022/10/18 09:13:42.451,x,
131074,VELO,2022/10/18 09:13:45.316,x,
131076,VL,2022/10/18 09:13:52.050,x,
47691,VELO,2022/10/18 09:14:24.782,x,
131084,VL,2022/10/18 09:14:46.382,x,
131086,VL,2022/10/18 09:14:54.117,x,
131087,VELO,2022/10/18 09:14:54.783,x,
131092,VL,2022/10/18 09:15:04.248,x,
47705,VL,2022/10/18 09:15:14.782,,x
131097,VELO,2022/10/18 09:15:33.182,x,
131098,VELO,2022/10/18 09:15:33.249,x,
131107,VELO,2022/10/18 09:15:39.714,,x
131118,VELO,2022/10/18 09:15:46.581,x,
47713,VELO,2022/10/18 09:15:48.581,x,
131123,VL,2022/10/18 09:16:05.849,x,
131124,VELO,2022/10/18 09:16:09.980,x,
131126,VELO,2022/10/18 09:16:13.781,x,
131129,VL,2022/10/18 09:16:28.712,x,
131136,VELO,2022/10/18 09:16:43.245,x,
131138,VELO,2022/10/18 09:16:43.644,x,
131147,VELO,2022/10/18 09:16:52.579,x,
131149,VELO,2022/10/18 09:17:00.180,x,
131151,VL,2022/10/18 09:17:22.049,x,
131163,VELO,2022/10/18 09:17:52.646,x,
131170,VELO,2022/10/18 09:17:57.047,x,
47745,VELO,2022/10/18 09:18:00.113,,x
131173,VELO,2022/10/18 09:18:01.313,x,
131175,VL,2022/10/18 09:18:02.580,x,
131176,VELO,2022/10/18 09:18:03.846,x,
131177,VL,2022/10/18 09:18:14.046,x,
131178,VELO,2022/10/18 09:18:14.180,x,
131187,VL,2022/10/18 09:19:42.978,x,
131188,VL,2022/10/18 09:19:43.645,x,
131189,VL,2022/10/18 09:20:24.577,x,
131195,VELO,2022/10/18 09:20:47.710,x,
131198,VELO,2022/10/18 09:20:48.911,x,
131200,VL,2022/10/18 09:20:51.312,x,
47787,VELO,2022/10/18 09:20:51.978,x,
47789,VELO,2022/10/18 09:20:55.312,x,
131202,VELO,2022/10/18 09:21:01.778,x,
47790,VL,2022/10/18 09:21:07.176,,x
131203,VL,2022/10/18 09:21:08.043,x,
131209,VELO,2022/10/18 09:21:36.446,x,
47797,VELO,2022/10/18 09:21:40.644,x,
131212,MOTO,2022/10/18 09:21:41.977,x,
131216,VELO,2022/10/18 09:21:46.044,x,
131220,VELO,2022/10/18 09:21:51.443,x,
131221,VELO,2022/10/18 09:21:51.577,x,
131224,VELO,2022/10/18 09:22:11.510,x,
131225,VELO,2022/10/18 09:22:13.778,x,
131227,VL,2022/10/18 09:22:20.309,x,
131228,MOTO,2022/10/18 09:22:22.576,x,
131229,VELO,2022/10/18 09:22:26.775,x,
131233,VELO,2022/10/18 09:22:36.976,x,
131237,VELO,2022/10/18 09:22:40.577,x,
131238,VELO,2022/10/18 09:22:43.243,x,
131241,VL,2022/10/18 09:22:54.511,x,
131246,VELO,2022/10/18 09:23:13.777,x,
131247,EDPM,2022/10/18 09:23:25.909,x,
47822,EDPM,2022/10/18 09:23:30.378,x,
47823,VELO,2022/10/18 09:23:35.245,x,
131249,VL,2022/10/18 09:23:36.176,x,
131250,VELO,2022/10/18 09:23:36.243,x,
131252,VELO,2022/10/18 09:23:36.576,x,
131258,VELO,2022/10/18 09:23:58.445,x,
47835,VELO,2022/10/18 09:24:12.110,,x
131260,VELO,2022/10/18 09:24:17.775,x,
131268,VL,2022/10/18 09:24:22.309,x,
131269,VELO,2022/10/18 09:24:22.442,x,
131270,VELO,2022/10/18 09:24:26.443,x,
131272,VELO,2022/10/18 09:24:34.509,x,
131274,VELO,2022/10/18 09:24:38.775,x,
131275,VELO,2022/10/18 09:24:39.043,x,
131276,VL,2022/10/18 09:24:52.509,x,
47845,VELO,2022/10/18 09:25:12.308,x,
131284,VELO,2022/10/18 09:25:30.509,x,
47848,VL,2022/10/18 09:25:53.841,,x
47849,VL,2022/10/18 09:26:04.374,,x
131294,VELO,2022/10/18 09:26:10.975,x,
131305,VL,2022/10/18 09:26:19.107,x,
131306,VELO,2022/10/18 09:26:21.373,x,
131307,VL,2022/10/18 09:26:22.173,x,
47874,VELO,2022/10/18 09:27:49.243,,x
131321,VELO,2022/10/18 09:27:54.375,x,
131327,VELO,2022/10/18 09:28:04.441,x,
131339,VELO,2022/10/18 09:28:38.440,x,
131340,VL,2022/10/18 09:28:52.772,x,
131341,VL,2022/10/18 09:28:55.440,x,
131342,VL,2022/10/18 09:29:07.373,x,
131343,VELO,2022/10/18 09:29:17.772,x,
131344,VELO,2022/10/18 09:29:38.907,x,
131350,VL,2022/10/18 09:29:42.373,x,
131355,VELO,2022/10/18 09:29:58.973,x,
131356,VELO,2022/10/18 09:30:34.307,x,
131361,VL,2022/10/18 09:30:43.838,x,
131362,VELO,2022/10/18 09:30:50.904,x,
131367,MOTO,2022/10/18 09:31:02.970,x,
47930,VELO,2022/10/18 09:31:08.238,,x
131371,VELO,2022/10/18 09:31:08.372,x,
131376,VELO,2022/10/18 09:31:12.905,x,
47934,EDPM,2022/10/18 09:31:26.839,,x
131379,VELO,2022/10/18 09:31:29.040,x,
131388,VELO,2022/10/18 09:32:11.971,x,
131389,VELO,2022/10/18 09:32:23.171,x,
131394,VELO,2022/10/18 09:32:48.504,x,
131396,VELO,2022/10/18 09:33:03.304,x,
131397,VL,2022/10/18 09:33:06.636,x,
131400,VL,2022/10/18 09:33:16.173,x,
131403,VL,2022/10/18 09:33:29.704,x,
131405,VELO,2022/10/18 09:33:31.904,x,
131409,VL,2022/10/18 09:34:06.301,x,
131412,VL,2022/10/18 09:34:13.436,x,
131413,VELO,2022/10/18 09:34:15.036,x,
131416,VL,2022/10/18 09:34:18.901,x,
131418,VELO,2022/10/18 09:34:40.470,x,
131424,VELO,2022/10/18 09:34:51.737,x,
131426,VL,2022/10/18 09:34:53.068,x,
47976,VELO,2022/10/18 09:35:43.535,x,
131436,VELO,2022/10/18 09:36:11.835,x,
47981,VELO,2022/10/18 09:36:12.768,,x
47980,VELO,2022/10/18 09:36:12.968,,x
131438,VELO,2022/10/18 09:36:15.235,x,
131441,VL,2022/10/18 09:36:23.501,x,
131442,VL,2022/10/18 09:36:33.001,x,
47993,VELO,2022/10/18 09:38:04.635,x,
131451,VL,2022/10/18 09:38:56.001,x,
131452,VELO,2022/10/18 09:39:15.499,x,
131455,VL,2022/10/18 09:39:55.665,x,
131460,VL,2022/10/18 09:40:00.131,x,
131463,VL,2022/10/18 09:40:39.999,x,
131468,VELO,2022/10/18 09:41:16.765,x,
131472,VELO,2022/10/18 09:41:21.901,,x
48007,VELO,2022/10/18 09:41:45.930,x,
131479,VL,2022/10/18 09:41:53.067,x,
131487,VELO,2022/10/18 09:41:59.032,x,
131489,VELO,2022/10/18 09:42:15.499,x,
131491,VL,2022/10/18 09:42:32.132,x,
131494,VELO,2022/10/18 09:42:36.866,x,
48021,VELO,2022/10/18 09:43:04.132,x,
131503,VL,2022/10/18 09:44:16.598,x,
48030,VELO,2022/10/18 09:45:58.330,,x
48029,VL,2022/10/18 09:46:00.531,,x
48031,VELO,2022/10/18 09:46:01.862,x,
48033,EDPM,2022/10/18 09:46:51.128,,x
48034,EDPM,2022/10/18 09:46:52.062,x,
131510,MOTO,2022/10/18 09:47:09.730,x,
131512,VL,2022/10/18 09:47:56.529,x,
131514,VELO,2022/10/18 09:48:28.462,x,
131524,VELO,2022/10/18 09:49:01.862,x,
131530,VL,2022/10/18 09:49:41.262,x,
131532,VELO,2022/10/18 09:49:46.595,x,
48078,VELO,2022/10/18 09:49:49.795,,x
131535,VELO,2022/10/18 09:49:52.326,x,
131536,VELO,2022/10/18 09:49:53.592,x,
131537,VELO,2022/10/18 09:49:55.792,x,
131538,VL,2022/10/18 09:50:10.994,x,
131542,VELO,2022/10/18 09:50:14.595,x,
131545,VELO,2022/10/18 09:50:35.860,x,
131551,VELO,2022/10/18 09:50:47.193,x,
131553,VELO,2022/10/18 09:51:12.660,x,
131557,VELO,2022/10/18 09:51:33.793,x,
48120,VELO,2022/10/18 09:52:54.126,,x
48121,VELO,2022/10/18 09:52:55.392,,x
48126,VELO,2022/10/18 09:53:18.990,,x
131568,VELO,2022/10/18 09:53:40.859,x,
48131,VELO,2022/10/18 09:54:39.923,x,
131582,EDPM,2022/10/18 09:55:03.723,x,
48133,VELO,2022/10/18 09:55:15.324,,x
131591,VELO,2022/10/18 09:55:36.924,x,
131594,VELO,2022/10/18 09:56:22.123,x,
48140,UT,2022/10/18 09:56:26.456,,x
131602,VELO,2022/10/18 09:56:28.723,x,
131611,VL,2022/10/18 09:56:48.524,x,
131617,VELO,2022/10/18 09:57:54.522,,x
131624,VL,2022/10/18 09:58:53.319,x,
131625,VELO,2022/10/18 09:58:53.987,x,
131628,VL,2022/10/18 09:59:18.921,x,
131630,UT,2022/10/18 09:59:38.386,x,
48181,VL,2022/10/18 10:00:07.666,,x
48183,VELO,2022/10/18 10:00:23.196,x,
131634,VELO,2022/10/18 10:00:38.596,x,
131636,VL,2022/10/18 10:00:51.730,x,
48187,EDPM,2022/10/18 10:01:22.063,,x
48189,VELO,2022/10/18 10:01:51.396,,x
48190,VELO,2022/10/18 10:01:59.330,x,
48191,VL,2022/10/18 10:02:25.329,,x
48192,VL,2022/10/18 10:02:49.530,,x
131650,VELO,2022/10/18 10:03:31.597,x,
48196,VELO,2022/10/18 10:03:43.596,,x
131655,VELO,2022/10/18 10:04:08.663,x,
131659,VL,2022/10/18 10:04:17.394,x,
131666,VELO,2022/10/18 10:04:26.060,x,
131668,VELO,2022/10/18 10:05:34.193,x,
48209,VELO,2022/10/18 10:05:39.263,x,
131676,VELO,2022/10/18 10:06:02.662,x,
131677,VL,2022/10/18 10:06:38.127,x,
48218,VELO,2022/10/18 10:06:43.662,,x
131687,VELO,2022/10/18 10:07:01.729,x,
48228,VELO,2022/10/18 10:07:11.860,,x
131693,VELO,2022/10/18 10:09:16.390,x,
131694,VELO,2022/10/18 10:09:16.657,x,
48240,VL,2022/10/18 10:11:00.189,,x
48241,UT,2022/10/18 10:11:01.857,,x
131699,VELO,2022/10/18 10:11:10.057,x,
131702,VELO,2022/10/18 10:11:27.724,,x
48247,VELO,2022/10/18 10:11:43.189,x,
48261,VL,2022/10/18 10:12:11.990,,x
131706,VL,2022/10/18 10:12:28.925,x,
131715,UT,2022/10/18 10:12:43.524,x,
131716,VL,2022/10/18 10:12:49.793,x,
48269,VELO,2022/10/18 10:13:07.857,x,
131717,VELO,2022/10/18 10:13:21.058,x,
48273,VELO,2022/10/18 10:13:29.057,x,
131719,VL,2022/10/18 10:14:55.521,x,
131721,VL,2022/10/18 10:15:09.388,x,
131727,VELO,2022/10/18 10:16:14.788,x,
131730,VELO,2022/10/18 10:16:52.187,x,
48291,UT,2022/10/18 10:17:08.189,,x
48295,UT,2022/10/18 10:17:51.123,,x
131734,VELO,2022/10/18 10:18:01.321,x,
131743,VL,2022/10/18 10:19:28.119,x,
131744,VELO,2022/10/18 10:19:43.187,x,
131747,VL,2022/10/18 10:19:54.984,x,
131748,VL,2022/10/18 10:19:55.317,x,
48310,VL,2022/10/18 10:20:16.720,,x
131752,VELO,2022/10/18 10:22:34.918,x,
48325,VL,2022/10/18 10:22:55.984,,x
131755,VELO,2022/10/18 10:22:57.318,x,
48326,VL,2022/10/18 10:22:59.918,,x
131757,VELO,2022/10/18 10:23:04.449,x,
131759,VELO,2022/10/18 10:23:15.316,x,
131770,VELO,2022/10/18 10:24:33.718,x,
131771,VELO,2022/10/18 10:24:46.114,x,
48336,MOTO,2022/10/18 10:24:53.716,,x
48339,VELO,2022/10/18 10:25:12.983,,x
48340,VL,2022/10/18 10:26:02.650,,x
131778,VELO,2022/10/18 10:26:19.182,x,
131779,VELO,2022/10/18 10:27:03.782,,x
131787,VELO,2022/10/18 10:27:51.112,,x
131791,VL,2022/10/18 10:28:00.247,x,
48345,VELO,2022/10/18 10:28:05.115,,x
48347,VL,2022/10/18 10:28:41.382,,x
131792,VL,2022/10/18 10:29:17.379,x,
131793,VL,2022/10/18 10:29:20.180,x,
48350,VELO,2022/10/18 10:29:54.315,,x
48353,VL,2022/10/18 10:30:10.313,,x
131798,VL,2022/10/18 10:32:51.512,x,
48362,VELO,2022/10/18 10:34:04.243,,x
48366,VL,2022/10/18 10:34:39.976,,x
48370,VELO,2022/10/18 10:35:01.976,,x
131801,VL,2022/10/18 10:35:11.775,x,
48375,VELO,2022/10/18 10:35:36.110,x,
48376,MOTO,2022/10/18 10:35:43.241,,x
131812,UT,2022/10/18 10:36:32.843,x,
131813,VELO,2022/10/18 10:36:59.107,x,
48388,UT,2022/10/18 10:38:55.439,,x
131827,VL,2022/10/18 10:40:25.237,x,
48398,MOTO,2022/10/18 10:40:37.306,,x
131837,VELO,2022/10/18 10:40:54.376,x,
48400,VELO,2022/10/18 10:41:03.309,,x
48401,VELO,2022/10/18 10:41:04.040,,x
48405,VELO,2022/10/18 10:41:28.840,,x
48409,VL,2022/10/18 10:42:59.639,,x
131849,VL,2022/10/18 10:43:01.974,x,
48412,VELO,2022/10/18 10:43:23.972,,x
131851,VELO,2022/10/18 10:44:24.571,x,
131858,VELO,2022/10/18 10:46:36.904,x,
131863,VELO,2022/10/18 10:46:56.570,x,
131864,VL,2022/10/18 10:47:06.237,x,
48423,VL,2022/10/18 10:47:33.804,,x
48424,VELO,2022/10/18 10:48:05.001,,x
48425,VELO,2022/10/18 10:48:06.934,x,
48427,VL,2022/10/18 10:49:33.268,,x
131886,VELO,2022/10/18 10:49:43.434,x,
131887,VELO,2022/10/18 10:50:07.068,x,
131889,VL,2022/10/18 10:50:13.134,x,
48439,VELO,2022/10/18 10:51:20.267,,x
131893,VELO,2022/10/18 10:51:40.667,x,
131895,VELO,2022/10/18 10:51:43.001,x,
131897,PL_1,2022/10/18 10:51:59.369,x,
48444,VELO,2022/10/18 10:52:06.801,,x
131901,VELO,2022/10/18 10:52:19.297,x,
131910,VL,2022/10/18 10:52:28.067,x,
131914,VELO,2022/10/18 10:53:14.565,x,
131916,VELO,2022/10/18 10:53:20.766,x,
131922,VELO,2022/10/18 10:53:31.766,x,
131931,VELO,2022/10/18 10:53:36.634,x,
131935,VL,2022/10/18 10:53:37.799,x,
48467,MOTO,2022/10/18 10:54:17.499,,x
131940,VELO,2022/10/18 10:54:30.064,x,
131946,VL,2022/10/18 10:54:50.067,x,
131947,VL,2022/10/18 10:54:50.667,x,
48473,VELO,2022/10/18 10:55:07.365,,x
48474,VL,2022/10/18 10:55:17.931,,x
48482,VELO,2022/10/18 10:56:17.465,,x
48483,VELO,2022/10/18 10:56:38.195,,x
131950,VELO,2022/10/18 10:57:00.265,x,
48484,VELO,2022/10/18 10:57:03.395,x,
131956,VELO,2022/10/18 10:57:22.065,x,
48496,VELO,2022/10/18 10:57:28.529,,x
131959,MOTO,2022/10/18 10:57:30.329,x,
48500,UT,2022/10/18 10:57:36.062,,x
131963,VELO,2022/10/18 10:58:11.663,x,
48504,VL,2022/10/18 10:58:17.862,,x
48506,VL,2022/10/18 10:58:20.863,,x
48510,UT,2022/10/18 10:58:24.398,,x
48511,VL,2022/10/18 10:58:27.262,,x
48517,VL,2022/10/18 10:58:29.997,,x
48518,VELO,2022/10/18 10:58:38.195,,x
131969,VL,2022/10/18 10:59:08.529,x,
48519,VL,2022/10/18 10:59:17.329,,x
48526,VELO,2022/10/18 10:59:19.997,,x
48527,VL,2022/10/18 10:59:27.262,,x
48528,VELO,2022/10/18 10:59:41.128,x,
48529,VELO,2022/10/18 10:59:41.796,x,
48530,VL,2022/10/18 10:59:46.463,,x
131978,VL,2022/10/18 11:00:04.795,x,
48534,VELO,2022/10/18 11:00:07.862,x,
48536,VL,2022/10/18 11:00:32.129,,x
131979,VELO,2022/10/18 11:00:48.595,x,
48553,VL,2022/10/18 11:01:27.926,,x
48554,VELO,2022/10/18 11:01:57.793,,x
48559,VL,2022/10/18 11:02:22.262,,x
131990,VELO,2022/10/18 11:02:34.926,x,
131994,VELO,2022/10/18 11:02:44.125,x,
131997,VELO,2022/10/18 11:02:48.260,x,
132000,VELO,2022/10/18 11:02:50.260,x,
132003,VL,2022/10/18 11:03:37.391,x,
48576,PL_1,2022/10/18 11:03:54.462,,x
132011,VL,2022/10/18 11:03:59.660,x,
132012,VELO,2022/10/18 11:04:00.127,x,
48578,VELO,2022/10/18 11:04:00.194,,x
48577,VL,2022/10/18 11:04:45.191,,x
48580,VL,2022/10/18 11:05:04.526,,x
48583,VL,2022/10/18 11:05:17.856,,x
132017,VELO,2022/10/18 11:05:24.591,x,
132021,VL,2022/10/18 11:06:29.793,x,
48587,VL,2022/10/18 11:07:06.391,,x
132025,VL,2022/10/18 11:07:25.525,x,
48599,VL,2022/10/18 11:08:06.325,,x
48600,VELO,2022/10/18 11:08:06.525,,x
48601,VL,2022/10/18 11:08:13.590,,x
132039,VELO,2022/10/18 11:08:19.522,x,
48606,UT,2022/10/18 11:08:47.189,,x
48607,VELO,2022/10/18 11:08:56.924,,x
132044,VL,2022/10/18 11:09:41.589,x,
132048,VELO,2022/10/18 11:09:58.300,x,
48614,VL,2022/10/18 11:10:19.430,,x
132051,VELO,2022/10/18 11:11:10.932,x,
48625,VL,2022/10/18 11:12:02.697,,x
132053,VL,2022/10/18 11:12:10.962,x,
48627,VL,2022/10/18 11:13:03.498,,x
48628,EDPM,2022/10/18 11:13:05.696,,x
48629,VELO,2022/10/18 11:13:25.096,x,
48631,VELO,2022/10/18 11:14:17.828,,x
48633,VL,2022/10/18 11:14:23.363,,x
132060,VELO,2022/10/18 11:14:43.293,x,
132061,VELO,2022/10/18 11:15:26.628,x,
132065,VL,2022/10/18 11:15:44.295,x,
48639,PL_2,2022/10/18 11:16:28.026,,x
132069,PL_2,2022/10/18 11:16:28.493,x,
132071,VL,2022/10/18 11:17:02.561,x,
48641,VELO,2022/10/18 11:17:03.494,x,
48643,VL,2022/10/18 11:17:21.892,,x
132082,VELO,2022/10/18 11:18:31.227,x,
132084,VL,2022/10/18 11:18:38.692,x,
132086,VL,2022/10/18 11:18:54.826,x,
132087,VL,2022/10/18 11:19:05.690,x,
48650,VL,2022/10/18 11:19:10.623,,x
132095,VELO,2022/10/18 11:19:42.293,x,
48656,VELO,2022/10/18 11:20:23.824,,x
132099,VELO,2022/10/18 11:20:35.560,x,
48659,VL,2022/10/18 11:20:43.357,,x
132104,VELO,2022/10/18 11:21:30.624,x,
132107,VL,2022/10/18 11:21:58.755,x,
48676,VL,2022/10/18 11:25:29.754,,x
132114,VELO,2022/10/18 11:26:28.690,x,
48685,VELO,2022/10/18 11:27:20.820,x,
132127,VL,2022/10/18 11:27:41.021,x,
132130,VELO,2022/10/18 11:28:26.021,x,
48689,VELO,2022/10/18 11:28:27.421,x,
48697,VL,2022/10/18 11:29:06.619,,x
48702,VELO,2022/10/18 11:29:39.554,x,
48726,VELO,2022/10/18 11:30:43.021,,x
48727,VELO,2022/10/18 11:31:30.420,,x
48728,VELO,2022/10/18 11:31:43.685,,x
48729,VELO,2022/10/18 11:31:46.751,,x
48730,VELO,2022/10/18 11:32:09.951,x,
48734,VELO,2022/10/18 11:32:53.019,,x
48740,VL,2022/10/18 11:34:15.082,,x
132184,VL,2022/10/18 11:34:49.084,x,
132185,VL,2022/10/18 11:34:50.885,x,
48745,VL,2022/10/18 11:34:59.749,,x
132190,VL,2022/10/18 11:35:00.682,x,
48747,VL,2022/10/18 11:35:07.418,,x
132192,VELO,2022/10/18 11:35:56.552,x,
48756,VL,2022/10/18 11:36:11.681,,x
48757,VL,2022/10/18 11:36:56.949,,x
132209,VELO,2022/10/18 11:38:08.680,x,
132214,UT,2022/10/18 11:38:33.013,x,
48762,VELO,2022/10/18 11:39:07.412,,x
48763,VELO,2022/10/18 11:39:08.345,,x
48769,VL,2022/10/18 11:39:30.682,,x
132245,VL,2022/10/18 11:40:21.013,x,
48774,VELO,2022/10/18 11:40:48.678,,x
48782,VL,2022/10/18 11:43:00.479,,x
48783,VL,2022/10/18 11:43:32.809,,x
132264,VL,2022/10/18 11:44:20.543,x,
132265,VELO,2022/10/18 11:44:20.876,x,
48786,UT,2022/10/18 11:44:31.344,,x
48787,VELO,2022/10/18 11:45:22.878,,x
132274,VELO,2022/10/18 11:45:26.143,x,
48818,VELO,2022/10/18 11:46:28.809,,x
48819,VL,2022/10/18 11:46:35.011,,x
48820,VL,2022/10/18 11:47:23.073,,x
48839,VELO,2022/10/18 11:48:52.741,,x
48840,VELO,2022/10/18 11:48:59.274,,x
132305,VELO,2022/10/18 11:49:31.940,x,
132311,VELO,2022/10/18 11:49:53.940,x,
48851,VELO,2022/10/18 11:50:11.009,,x
48852,VELO,2022/10/18 11:50:19.143,x,
132316,VL,2022/10/18 11:50:31.007,x,
48879,VL,2022/10/18 11:50:58.740,,x
48882,VELO,2022/10/18 11:51:30.673,x,
48887,VELO,2022/10/18 11:52:22.672,x,
132330,VELO,2022/10/18 11:52:27.206,x,
48890,VL,2022/10/18 11:52:36.204,,x
48891,VELO,2022/10/18 11:52:39.205,x,
132337,VELO,2022/10/18 11:53:16.340,x,
48904,VELO,2022/10/18 11:53:57.739,,x
132347,VELO,2022/10/18 11:54:47.404,,x
132354,VELO,2022/10/18 11:55:18.671,x,
132356,VELO,2022/10/18 11:55:20.005,x,
48909,VELO,2022/10/18 11:55:22.339,x,
132359,VELO,2022/10/18 11:55:24.606,x,
48923,VELO,2022/10/18 11:55:31.337,x,
48943,VELO,2022/10/18 11:56:24.605,,x
132369,VL,2022/10/18 11:57:57.670,x,
48950,VELO,2022/10/18 11:58:25.537,x,
48951,VELO,2022/10/18 11:58:27.137,,x
48952,VL,2022/10/18 11:59:02.736,,x
48954,VELO,2022/10/18 11:59:17.468,,x
132374,VL,2022/10/18 11:59:29.268,x,
48977,UT,2022/10/18 12:00:36.001,,x
48978,VELO,2022/10/18 12:00:37.401,,x
48982,VL,2022/10/18 12:01:06.901,,x
48989,VELO,2022/10/18 12:01:50.567,x,
48992,VELO,2022/10/18 12:02:08.500,,x
