ID,Catégorie,Horodate,détection de départ,détection de sortie,REMARQUE
183511,MOTO,2022/10/19 12:30:32.682,S2,E,
183521,VL,2022/10/19 12:31:34.950,E,S2,
183524,VL,2022/10/19 12:32:00.168,E,S2,
183534,VL,2022/10/19 12:32:22.916,S3,E,
183545,VL,2022/10/19 12:33:00.450,S2,E,
183558,VL,2022/10/19 12:33:45.882,E,S2,
183635,VL,2022/10/19 12:36:53.169,E,S2,
183695,VL,2022/10/19 12:39:27.050,E,S2,
183738,VL,2022/10/19 12:41:43.231,E,S2,
183753,VL,2022/10/19 12:42:21.132,S2,E,
183754,VL,2022/10/19 12:42:32.750,E,S2,
183778,VL,2022/10/19 12:43:03.133,S3,E,
183787,MOTO,2022/10/19 12:43:16.100,E,S2,
183853,VL,2022/10/19 12:45:16.883,E,S2,
183868,MOTO,2022/10/19 12:45:44.901,S2,E,
183970,VL,2022/10/19 12:47:32.333,E,S2,
183973,VL,2022/10/19 12:47:32.947,S2,E,
183986,VELO,2022/10/19 12:47:42.500,E,S2,
184050,VL,2022/10/19 12:48:15.182,S2,E,
184080,VL,2022/10/19 12:48:49.331,E,S2,
184085,VELO,2022/10/19 12:49:04.965,E,S2,
184087,VL,2022/10/19 12:49:18.730,E,S2,
184088,VL,2022/10/19 12:49:32.267,E,S2,
184089,VL,2022/10/19 12:49:56.386,E,S2,
184101,VL,2022/10/19 12:50:13.682,E,S2,
184104,VL,2022/10/19 12:50:29.483,S2,E,
184105,VL,2022/10/19 12:50:36.349,S2,E,
184126,VL,2022/10/19 12:51:20.583,S2,E,
184133,VL,2022/10/19 12:51:36.982,S2,E,
184134,VL,2022/10/19 12:51:45.399,E,S2,
184146,VL,2022/10/19 12:52:16.900,E,S2,
184148,VL,2022/10/19 12:52:54.780,S2,E,
184151,VL,2022/10/19 12:52:57.048,E,S2,
184172,VL,2022/10/19 12:53:06.351,E,S2,
184177,VL,2022/10/19 12:53:21.717,E,S2,
184190,VL,2022/10/19 12:53:43.182,S2,E,
184197,VL,2022/10/19 12:53:53.680,E,S2,
184213,VL,2022/10/19 12:54:50.214,E,S2,
184216,VL,2022/10/19 12:54:53.200,E,S2,
184265,VL,2022/10/19 12:55:45.183,E,S2,
184278,VELO,2022/10/19 12:55:54.965,E,S2,
184290,VL,2022/10/19 12:56:08.299,S2,E,
184298,VL,2022/10/19 12:56:17.049,S2,E,
184299,VL,2022/10/19 12:56:24.798,S2,E,
184335,VL,2022/10/19 12:57:21.049,S2,E,
184348,VL,2022/10/19 12:57:50.882,S2,E,
184359,VL,2022/10/19 12:58:01.084,S2,E,
184369,VL,2022/10/19 12:58:16.500,S2,E,
184394,VL,2022/10/19 12:58:47.217,E,S2,
184397,VL,2022/10/19 12:58:53.602,E,S2,
184399,VL,2022/10/19 12:58:57.033,E,S2,
184404,VL,2022/10/19 12:59:05.867,E,S2,
184405,VL,2022/10/19 12:59:07.084,E,S2,
184407,VL,2022/10/19 12:59:08.550,S2,E,
184414,MOTO,2022/10/19 12:59:20.349,S2,E,
184415,MOTO,2022/10/19 12:59:22.166,S2,E,
184443,VL,2022/10/19 12:59:39.501,E,S2,
184449,VL,2022/10/19 12:59:48.983,E,S2,
184461,VL,2022/10/19 13:00:13.099,S2,E,
184462,VELO,2022/10/19 13:00:13.816,E,S2,
184467,VL,2022/10/19 13:00:23.983,E,S2,
184470,MOTO,2022/10/19 13:00:26.650,E,S2,
184476,VL,2022/10/19 13:00:29.380,E,S2,
184484,UT,2022/10/19 13:00:33.714,E,S2,
184501,VL,2022/10/19 13:01:38.499,E,S2,
184520,VL,2022/10/19 13:01:53.733,S2,E,
184579,VL,2022/10/19 13:02:32.646,S2,E,
184583,VL,2022/10/19 13:02:37.315,E,S2,
184588,VL,2022/10/19 13:02:44.464,E,S2,
184589,VL,2022/10/19 13:02:46.597,S2,E,
184598,MOTO,2022/10/19 13:02:58.833,E,S2,
184600,MOTO,2022/10/19 13:03:01.431,E,S1,
184616,VL,2022/10/19 13:03:14.497,S2,E,
184655,MOTO,2022/10/19 13:03:42.699,E,S2,
184656,VL,2022/10/19 13:03:44.017,S2,E,
184659,UT,2022/10/19 13:03:47.050,S2,E,
184692,VL,2022/10/19 13:04:20.129,E,S2,
184710,VL,2022/10/19 13:04:32.334,E,S2,
184715,VL,2022/10/19 13:04:52.983,E,S2,
184738,VL,2022/10/19 13:05:08.231,S2,E,
184739,VL,2022/10/19 13:05:08.431,E,S2,
184742,MOTO,2022/10/19 13:05:13.365,S2,E,
184747,VL,2022/10/19 13:05:17.163,E,S2,
184751,MOTO,2022/10/19 13:05:25.432,S2,E,
184768,VL,2022/10/19 13:05:45.231,E,S2,
184777,VL,2022/10/19 13:05:55.133,S2,E,
184785,VL,2022/10/19 13:05:58.083,S2,E,
184786,MOTO,2022/10/19 13:05:59.750,E,S2,
184792,VL,2022/10/19 13:06:01.419,S2,S2,demi-tour
184884,VL,2022/10/19 13:06:22.866,S2,E,
184886,VL,2022/10/19 13:06:26.635,S2,E,
184894,VL,2022/10/19 13:06:39.214,S2,E,
184942,VL,2022/10/19 13:07:38.882,E,S2,
184965,VL,2022/10/19 13:08:24.234,E,S2,
185003,VL,2022/10/19 13:08:59.631,E,S2,
185027,VELO,2022/10/19 13:09:32.763,S2,E,
185038,VL,2022/10/19 13:09:51.631,E,S2,
185041,MOTO,2022/10/19 13:10:02.497,E,S2,
185053,VL,2022/10/19 13:10:13.782,E,S2,
185093,VL,2022/10/19 13:11:04.147,E,S2,
185112,VL,2022/10/19 13:11:20.800,E,S2,
185113,VL,2022/10/19 13:11:20.950,S2,E,
185116,VL,2022/10/19 13:11:26.882,E,S2,
185126,VELO,2022/10/19 13:11:39.399,S3,E,
185128,VL,2022/10/19 13:11:43.782,E,S2,
185136,VL,2022/10/19 13:12:13.831,S2,E,
185140,UT,2022/10/19 13:12:21.115,S2,S1,
185164,VL,2022/10/19 13:13:04.084,S2,E,
185183,VL,2022/10/19 13:13:35.750,S2,E,
185218,VL,2022/10/19 13:14:30.130,S2,E,
185238,MOTO,2022/10/19 13:14:56.899,E,S2,
185245,VL,2022/10/19 13:15:10.951,E,S2,
185260,VL,2022/10/19 13:15:20.001,E,S2,
185261,VL,2022/10/19 13:15:36.251,E,S2,
185277,VELO,2022/10/19 13:16:14.381,S2,E,
185310,UT,2022/10/19 13:19:00.132,S2,E,
185356,VL,2022/10/19 13:20:18.350,E,S2,
185357,VL,2022/10/19 13:20:32.499,E,S2,
185359,VL,2022/10/19 13:21:22.466,E,S2,
185362,MOTO,2022/10/19 13:21:29.481,S2,E,
185499,VL,2022/10/19 13:26:12.450,E,S2,
185500,MOTO,2022/10/19 13:26:35.415,S2,E,
185521,VL,2022/10/19 13:28:00.417,E,S2,
185572,VELO,2022/10/19 13:28:49.764,E,S2,
185577,VL,2022/10/19 13:28:59.983,E,S2,
185579,VL,2022/10/19 13:29:03.497,E,S2,
185608,VL,2022/10/19 13:31:23.281,S2,E,
185623,VL,2022/10/19 13:33:05.100,E,S2,
185626,MOTO,2022/10/19 13:33:21.050,S2,E,
185627,MOTO,2022/10/19 13:33:22.218,S2,E,
185639,VL,2022/10/19 13:33:50.333,E,S2,
185669,VL,2022/10/19 13:35:36.231,S2,E,
185698,VL,2022/10/19 13:38:05.800,S3,E,
185760,VL,2022/10/19 13:41:12.401,E,S2,
185786,VL,2022/10/19 13:45:37.098,E,S2,
185796,VL,2022/10/19 13:46:09.433,S2,E,
185806,VL,2022/10/19 13:47:27.030,S2,E,
185828,UT,2022/10/19 13:48:52.550,E,S2,
185831,PL_1,2022/10/19 13:48:59.998,S2,E,
185850,VL,2022/10/19 13:49:44.249,E,S2,
185859,VL,2022/10/19 13:51:13.733,E,S2,
185876,VL,2022/10/19 13:52:34.614,E,S2,
185877,UT,2022/10/19 13:53:08.583,E,S2,
185878,VL,2022/10/19 13:53:20.217,E,S2,
185881,VL,2022/10/19 13:54:18.567,E,S2,
185884,VL,2022/10/19 13:54:48.830,E,S2,
185887,UT,2022/10/19 13:55:03.830,E,S2,
185889,VL,2022/10/19 13:56:20.046,E,S2,
185949,VL,2022/10/19 13:58:17.465,E,S2,
185962,VELO,2022/10/19 14:01:21.432,E,S2,
185972,VL,2022/10/19 14:01:49.284,E,S2,
185973,VL,2022/10/19 14:01:51.566,E,S2,
185978,VL,2022/10/19 14:02:54.980,S2,E,
186030,VL,2022/10/19 14:05:51.496,E,S2,
186037,EDPM,2022/10/19 14:07:04.313,E,S2,
186038,VL,2022/10/19 14:08:14.968,S2,E,
186110,UT,2022/10/19 14:11:19.398,S2,E,
186111,VL,2022/10/19 14:11:59.348,E,S2,
186131,MOTO,2022/10/19 14:13:52.982,S2,E,
186151,VL,2022/10/19 14:14:25.900,E,S2,
186190,VELO,2022/10/19 14:18:13.765,S2,E,
186225,VL,2022/10/19 14:19:51.831,E,S2,
186250,UT,2022/10/19 14:20:29.683,E,S2,
186257,PL_1,2022/10/19 14:21:58.365,E,S2,
186272,VL,2022/10/19 14:22:45.497,S2,E,
186285,MOTO,2022/10/19 14:23:41.867,S2,E,
186288,VL,2022/10/19 14:23:46.183,E,S2,
186291,UT,2022/10/19 14:23:51.148,S2,S1,
186294,MOTO,2022/10/19 14:24:03.949,S2,E,
186299,UT,2022/10/19 14:24:27.632,E,S2,
186301,VL,2022/10/19 14:24:33.899,E,S2,
186319,VL,2022/10/19 14:26:08.148,S2,E,
186332,VL,2022/10/19 14:26:42.083,E,S2,
186338,VL,2022/10/19 14:26:45.948,S1,E,
186346,UT,2022/10/19 14:27:47.399,S2,S2,demi-tour
186357,VL,2022/10/19 14:29:30.432,S1,S2,
186358,VL,2022/10/19 14:29:33.948,S2,E,
186370,VL,2022/10/19 14:31:03.632,E,S2,
186375,UT,2022/10/19 14:31:40.100,E,S2,
186404,VL,2022/10/19 14:32:09.834,E,S2,
186409,VL,2022/10/19 14:32:34.716,E,S2,
186448,MOTO,2022/10/19 14:34:18.633,S1,S2,
186464,MOTO,2022/10/19 14:35:56.917,S2,E,
186467,VL,2022/10/19 14:36:10.431,S2,E,
186476,VL,2022/10/19 14:36:15.017,E,S2,
186490,VL,2022/10/19 14:37:08.765,S2,E,
186491,VL,2022/10/19 14:37:20.700,E,S2,
186504,VL,2022/10/19 14:38:56.566,E,S2,
186541,VL,2022/10/19 14:41:36.134,S2,E,
186543,VELO,2022/10/19 14:41:40.232,S2,E,
186547,VL,2022/10/19 14:42:32.181,E,S2,
186548,VL,2022/10/19 14:42:36.716,E,S2,
186567,VL,2022/10/19 14:43:16.999,E,S2,
186573,VL,2022/10/19 14:44:02.182,E,S2,
186593,VL,2022/10/19 14:44:16.782,E,S2,
186625,VL,2022/10/19 14:44:40.982,E,S2,
186634,VL,2022/10/19 14:45:13.748,E,S2,
186640,VELO,2022/10/19 14:45:38.032,E,S2,
186645,VL,2022/10/19 14:45:40.900,S2,E,
186646,VELO,2022/10/19 14:46:03.165,E,S2,
186652,VL,2022/10/19 14:46:29.665,S2,E,
186689,VL,2022/10/19 14:47:25.682,S2,E,
186692,VELO,2022/10/19 14:47:28.333,E,S2,
186725,VL,2022/10/19 14:48:26.098,E,S2,
186731,VELO,2022/10/19 14:48:38.098,E,S2,
186736,VELO,2022/10/19 14:48:44.251,E,S2,
186742,VL,2022/10/19 14:49:00.814,E,S2,
186796,VL,2022/10/19 14:50:32.566,S2,E,
186847,VL,2022/10/19 14:51:26.432,S2,E,
186896,VL,2022/10/19 14:53:23.048,E,S2,
186910,VL,2022/10/19 14:53:58.017,S3,E,
186926,MOTO,2022/10/19 14:54:30.532,S2,E,
186952,VL,2022/10/19 14:55:11.816,S2,E,
186980,VL,2022/10/19 14:55:27.400,S2,E,
187013,VL,2022/10/19 14:55:40.297,E,S2,
187020,UT,2022/10/19 14:56:12.965,S2,E,
187076,VL,2022/10/19 14:59:01.480,E,S2,
187077,VL,2022/10/19 14:59:31.065,E,S2,
187078,VL,2022/10/19 14:59:34.465,E,S2,
187079,MOTO,2022/10/19 14:59:37.865,S2,E,
187080,VL,2022/10/19 14:59:38.465,E,S2,
187090,VL,2022/10/19 15:00:53.464,S1,E,
187097,VL,2022/10/19 15:01:06.081,E,S2,
187136,VL,2022/10/19 15:03:15.063,S2,E,
187140,MOTO,2022/10/19 15:03:53.250,S2,E,
187142,VELO,2022/10/19 15:04:10.984,E,S2,
187153,VL,2022/10/19 15:04:40.017,S2,E,
187156,VL,2022/10/19 15:04:59.965,S2,E,
187175,MOTO,2022/10/19 15:05:46.882,S2,E,
187229,VL,2022/10/19 15:08:57.582,E,S2,
187238,UT,2022/10/19 15:12:05.884,S1,S2,
187239,VL,2022/10/19 15:12:52.932,E,S2,
187274,VELO,2022/10/19 15:16:28.982,S2,E,
187276,VL,2022/10/19 15:16:31.917,S2,E,
187287,VL,2022/10/19 15:19:38.298,S1,E,
187358,VL,2022/10/19 15:22:35.382,E,S2,
187368,UT,2022/10/19 15:23:44.898,E,S2,
187396,VL,2022/10/19 15:25:21.417,E,S2,
187404,VL,2022/10/19 15:26:22.165,E,S2,
187405,VELO,2022/10/19 15:26:43.648,E,S2,
187415,MOTO,2022/10/19 15:27:40.133,S2,E,
187430,VL,2022/10/19 15:28:52.497,S2,E,
187447,VL,2022/10/19 15:30:25.684,S2,E,
187476,VL,2022/10/19 15:34:40.284,S2,E,
187485,VL,2022/10/19 15:35:01.500,S2,E,
187500,VL,2022/10/19 15:37:04.432,S2,E,
187550,VL,2022/10/19 15:39:34.033,S2,E,
187551,VL,2022/10/19 15:40:01.484,E,S2,
187594,VL,2022/10/19 15:42:55.534,E,S2,
187627,VL,2022/10/19 15:44:57.531,E,S2,
187637,VL,2022/10/19 15:45:46.365,E,S2,
187647,VL,2022/10/19 15:49:43.999,S2,E,
187649,UT,2022/10/19 15:50:47.815,S2,E,
187690,VL,2022/10/19 15:51:38.798,E,S2,
187709,VL,2022/10/19 15:52:42.082,E,S2,
187728,VL,2022/10/19 15:54:39.866,S2,E,
187739,UT,2022/10/19 15:55:09.132,S2,E,
187754,VL,2022/10/19 15:57:19.332,S1,E,
187759,VL,2022/10/19 15:57:57.965,E,S2,
187764,VELO,2022/10/19 15:58:05.417,E,S2,
187771,VL,2022/10/19 15:58:44.165,E,S2,
187772,VL,2022/10/19 15:58:44.765,S2,E,
187775,VL,2022/10/19 15:59:04.280,E,S2,
187790,VL,2022/10/19 15:59:59.917,S2,E,
187793,VL,2022/10/19 16:00:15.200,S2,E,
187807,VL,2022/10/19 16:00:50.165,S2,E,
187809,VL,2022/10/19 16:01:44.099,S2,E,
187824,UT,2022/10/19 16:03:53.632,E,S2,
187835,VL,2022/10/19 16:04:15.599,E,S2,
187838,VL,2022/10/19 16:04:21.332,E,S2,
187840,VL,2022/10/19 16:04:25.284,E,S2,
187849,VL,2022/10/19 16:06:51.898,E,S2,
187850,VL,2022/10/19 16:07:07.548,E,S2,
187852,VL,2022/10/19 16:07:26.149,E,S2,
187853,VL,2022/10/19 16:07:55.882,S2,E,
187858,VL,2022/10/19 16:08:48.518,S2,E,
187859,VL,2022/10/19 16:09:21.666,E,S2,
187860,VL,2022/10/19 16:10:05.468,E,S2,
187862,VL,2022/10/19 16:10:09.300,E,S2,
187865,VL,2022/10/19 16:10:21.834,S2,E,
187866,VL,2022/10/19 16:11:06.300,S3,E,
187871,VL,2022/10/19 16:12:48.732,E,S2,
187874,VL,2022/10/19 16:12:59.199,E,S2,
187875,VL,2022/10/19 16:13:14.217,S2,E,
187881,VELO,2022/10/19 16:13:48.182,S2,E,
187888,VL,2022/10/19 16:14:15.467,E,S2,
187892,VL,2022/10/19 16:14:31.400,S2,E,
187894,VL,2022/10/19 16:16:09.983,S2,E,
187895,VL,2022/10/19 16:16:20.999,E,S2,
187919,PL_1,2022/10/19 16:16:57.583,S2,E,
187921,VL,2022/10/19 16:17:01.917,S2,E,
187928,UT,2022/10/19 16:17:49.100,E,S2,
187929,VL,2022/10/19 16:18:00.580,E,S2,
187938,VL,2022/10/19 16:18:36.084,E,S2,
187939,VL,2022/10/19 16:18:40.167,E,S2,
187940,VL,2022/10/19 16:19:21.816,E,S2,
187946,VL,2022/10/19 16:19:33.166,S2,E,
187950,VL,2022/10/19 16:20:09.315,E,S2,
187951,VL,2022/10/19 16:20:18.000,S2,E,
187966,VELO,2022/10/19 16:21:46.967,E,S2,
187973,VL,2022/10/19 16:22:28.413,E,S2,
187984,VL,2022/10/19 16:22:59.782,E,S2,
187985,VELO,2022/10/19 16:23:05.083,E,S2,
187995,VL,2022/10/19 16:23:28.201,S2,E,
187997,VL,2022/10/19 16:24:05.433,S2,E,
187999,MOTO,2022/10/19 16:24:37.482,S2,E,
188000,VL,2022/10/19 16:25:24.415,E,S3,
188001,VL,2022/10/19 16:25:32.580,S2,E,
188010,VL,2022/10/19 16:25:46.900,E,S3,
188014,VL,2022/10/19 16:27:02.633,S2,E,
188031,VL,2022/10/19 16:29:08.935,E,S3,
188041,MOTO,2022/10/19 16:29:18.466,S2,E,
188100,VL,2022/10/19 16:31:44.432,E,S2,
188103,VELO,2022/10/19 16:31:45.649,E,S2,
188126,VELO,2022/10/19 16:31:59.997,S2,E,
188135,VL,2022/10/19 16:32:13.634,S2,E,
188144,VL,2022/10/19 16:32:24.196,E,S2,
188149,VL,2022/10/19 16:33:21.599,E,S2,
188150,VL,2022/10/19 16:33:26.702,E,S2,
188159,VL,2022/10/19 16:33:59.134,S2,E,
188173,VELO,2022/10/19 16:34:19.500,E,S2,
188221,MOTO,2022/10/19 16:34:56.680,S2,E,
188224,VL,2022/10/19 16:35:08.700,S2,E,
188229,VL,2022/10/19 16:35:16.216,E,S2,
188237,VL,2022/10/19 16:35:23.183,E,S2,
188244,VL,2022/10/19 16:35:25.448,S3,E,
188355,VELO,2022/10/19 16:37:03.980,S3,E,
188362,VL,2022/10/19 16:37:10.868,E,S2,
188369,VL,2022/10/19 16:37:17.916,E,S2,
188382,MOTO,2022/10/19 16:37:33.282,S2,E,
188383,MOTO,2022/10/19 16:37:35.016,S2,E,
188384,VELO,2022/10/19 16:37:55.596,S2,E,
188398,VL,2022/10/19 16:38:27.252,E,S2,
188406,VL,2022/10/19 16:38:54.233,E,S2,
188407,VL,2022/10/19 16:39:13.298,S2,E,
188413,VL,2022/10/19 16:39:30.149,S2,E,
188418,VELO,2022/10/19 16:39:47.568,S2,E,
188420,VL,2022/10/19 16:39:56.549,E,S2,
188448,VL,2022/10/19 16:40:27.315,S3,E,
188466,VELO,2022/10/19 16:41:15.850,S2,E,
188477,VL,2022/10/19 16:41:33.101,E,S2,
188479,MOTO,2022/10/19 16:41:39.647,E,S2,
188494,MOTO,2022/10/19 16:42:03.368,S3,E,
188498,MOTO,2022/10/19 16:42:31.664,E,S2,
188499,VL,2022/10/19 16:42:38.498,S2,E,
188502,VELO,2022/10/19 16:42:50.001,E,S2,
188520,VL,2022/10/19 16:44:06.299,S2,E,
188531,MOTO,2022/10/19 16:45:13.351,S1,E,
188560,VL,2022/10/19 16:45:57.180,S2,E,
188581,VL,2022/10/19 16:46:36.714,S2,E,
188587,VELO,2022/10/19 16:47:10.250,S2,E,
188592,VL,2022/10/19 16:47:24.783,S3,E,
188593,VL,2022/10/19 16:47:39.782,E,S2,
188648,MOTO,2022/10/19 16:49:26.199,S2,E,
188653,PL_1,2022/10/19 16:49:38.417,S3,E,
188656,VELO,2022/10/19 16:50:22.167,E,S2,
188660,VL,2022/10/19 16:50:28.517,S2,E,
188661,VL,2022/10/19 16:50:31.401,S2,E,
188670,VELO,2022/10/19 16:50:49.897,E,S2,
188700,VL,2022/10/19 16:51:54.348,S2,E,
188701,VL,2022/10/19 16:54:00.148,S2,E,
188709,MOTO,2022/10/19 16:55:21.815,S2,E,
188713,VL,2022/10/19 16:56:15.783,E,S2,
188732,VL,2022/10/19 16:58:53.434,S2,E,
188733,VL,2022/10/19 16:59:22.917,S2,E,
188734,VELO,2022/10/19 16:59:38.133,S2,E,
188744,VL,2022/10/19 17:01:04.150,S2,E,
188753,VL,2022/10/19 17:03:12.184,E,S2,
188774,VL,2022/10/19 17:05:59.400,E,S2,
188784,VL,2022/10/19 17:07:24.950,E,S2,
188791,VL,2022/10/19 17:08:18.184,S2,E,
188793,VL,2022/10/19 17:09:27.579,E,S2,
188797,VL,2022/10/19 17:10:20.132,E,S2,
188812,VL,2022/10/19 17:11:54.682,E,S2,
188814,VELO,2022/10/19 17:12:46.285,S2,E,
188815,VL,2022/10/19 17:13:04.280,E,S2,
188817,VL,2022/10/19 17:13:19.785,S3,E,
188818,VL,2022/10/19 17:13:24.816,S2,E,
188820,VL,2022/10/19 17:14:28.000,S2,E,
188823,VL,2022/10/19 17:15:50.000,S2,E,
188827,VL,2022/10/19 17:16:21.849,E,S2,
188828,VL,2022/10/19 17:17:04.829,E,S2,
188844,VL,2022/10/19 17:20:27.148,E,S1,
188860,VELO,2022/10/19 17:21:09.999,E,S2,
188861,VL,2022/10/19 17:22:46.216,E,S2,
188870,VL,2022/10/19 17:23:44.030,E,S2,
188872,VL,2022/10/19 17:24:24.385,E,S2,
188880,VL,2022/10/19 17:26:26.832,E,S2,
188883,VL,2022/10/19 17:27:32.233,E,S2,
188884,VL,2022/10/19 17:28:01.831,E,S2,
188893,VL,2022/10/19 17:29:16.551,S2,E,
188936,VL,2022/10/19 17:31:13.281,S3,E,
188944,VL,2022/10/19 17:33:16.983,E,S2,
188975,VL,2022/10/19 17:36:15.233,E,S2,
188984,VELO,2022/10/19 17:37:12.017,S2,E,
188992,MOTO,2022/10/19 17:38:40.431,E,S2,
189007,VELO,2022/10/19 17:39:26.450,E,S2,
189008,VL,2022/10/19 17:39:45.616,E,S2,
189012,VELO,2022/10/19 17:40:09.431,S2,E,
189049,VL,2022/10/19 17:42:19.081,S1,E,
189062,VL,2022/10/19 17:42:50.981,E,S2,
189067,MOTO,2022/10/19 17:43:30.851,S2,E,
189094,MOTO,2022/10/19 17:44:07.413,S2,E,
189109,VL,2022/10/19 17:47:15.150,S2,E,
189115,MOTO,2022/10/19 17:47:59.617,E,S2,
189129,MOTO,2022/10/19 17:49:29.133,S2,E,
189130,VL,2022/10/19 17:50:01.300,S2,E,
189131,MOTO,2022/10/19 17:50:33.351,S2,E,
189168,VL,2022/10/19 17:52:14.300,E,S2,
189188,VL,2022/10/19 17:53:20.850,S3,E,
189198,VL,2022/10/19 17:55:27.364,E,S2,
189200,VL,2022/10/19 17:56:17.231,E,S1,
189204,VL,2022/10/19 17:56:40.497,S2,E,
189205,VL,2022/10/19 17:56:49.680,S2,E,
189223,MOTO,2022/10/19 17:58:17.399,E,S2,
189224,MOTO,2022/10/19 17:58:29.450,S2,E,
189236,VL,2022/10/19 17:59:57.783,E,S2,
189249,MOTO,2022/10/19 18:01:21.315,E,S2,
189268,VL,2022/10/19 18:02:33.515,E,S2,
189269,UT,2022/10/19 18:03:33.050,E,S2,
189271,VL,2022/10/19 18:03:45.163,E,S2,
189279,VL,2022/10/19 18:04:32.184,E,S2,
189297,VL,2022/10/19 18:05:34.667,S3,E,
189302,MOTO,2022/10/19 18:07:57.033,E,S2,
189325,VL,2022/10/19 18:08:43.316,S2,E,
189326,VL,2022/10/19 18:08:45.848,E,S2,
189340,VELO,2022/10/19 18:08:56.399,E,S2,
189357,VELO,2022/10/19 18:09:12.616,E,S2,
189385,VL,2022/10/19 18:09:43.649,S2,E,
189394,VL,2022/10/19 18:09:52.750,S2,E,
189426,VL,2022/10/19 18:10:23.898,E,S2,
189431,VELO,2022/10/19 18:10:48.447,S2,E,
189438,VL,2022/10/19 18:11:08.912,S2,E,
189445,VL,2022/10/19 18:12:50.133,E,S2,
189451,VL,2022/10/19 18:13:07.247,E,S2,
189453,VL,2022/10/19 18:13:11.714,S2,E,
189454,MOTO,2022/10/19 18:13:21.848,E,S2,
189455,VL,2022/10/19 18:13:30.000,E,S2,
189456,VL,2022/10/19 18:13:41.432,E,S2,
189458,VL,2022/10/19 18:13:48.932,E,S2,
189470,VL,2022/10/19 18:14:52.333,E,S2,
189496,VELO,2022/10/19 18:15:44.849,S2,E,
189506,VL,2022/10/19 18:16:09.850,E,S2,
189507,VL,2022/10/19 18:16:20.849,E,S2,
189512,VL,2022/10/19 18:16:39.083,S3,S2,
189525,VL,2022/10/19 18:17:05.783,S2,E,
189530,VL,2022/10/19 18:17:10.215,S2,E,
189555,VL,2022/10/19 18:17:36.015,E,S2,
189556,VL,2022/10/19 18:17:36.415,S3,E,
189574,VELO,2022/10/19 18:17:58.645,S2,E,
189579,MOTO,2022/10/19 18:18:27.766,S2,E,
189605,VL,2022/10/19 18:18:55.784,E,S2,
189612,VL,2022/10/19 18:19:01.732,E,S2,
189613,VL,2022/10/19 18:19:01.866,S2,E,
189615,VL,2022/10/19 18:19:10.200,S2,E,
189689,VL,2022/10/19 18:19:56.384,S2,E,
189692,VL,2022/10/19 18:19:58.999,E,S2,
189693,MOTO,2022/10/19 18:19:59.732,S2,E,
189694,VELO,2022/10/19 18:20:00.400,S2,E,
189697,VL,2022/10/19 18:20:16.750,S2,E,
189726,MOTO,2022/10/19 18:20:43.018,S2,E,
189730,VL,2022/10/19 18:20:44.299,E,S2,
189732,VL,2022/10/19 18:20:48.631,S2,E,
189751,VL,2022/10/19 18:21:36.148,S2,E,
189777,MOTO,2022/10/19 18:21:57.383,S2,E,
189780,VELO,2022/10/19 18:21:58.883,S3,E,
189788,MOTO,2022/10/19 18:22:07.750,S2,E,
189795,MOTO,2022/10/19 18:22:21.200,S2,E,
189818,VL,2022/10/19 18:22:45.950,E,S2,
189819,VL,2022/10/19 18:22:48.200,S2,E,
189824,VL,2022/10/19 18:22:54.199,E,S2,
189835,VELO,2022/10/19 18:23:12.483,S3,E,
189847,UT,2022/10/19 18:23:29.181,S2,E,
189851,VL,2022/10/19 18:23:39.333,E,S2,
189856,VL,2022/10/19 18:23:42.133,E,S2,
189868,VL,2022/10/19 18:24:01.434,S2,E,
189878,VL,2022/10/19 18:24:13.782,S2,E,
189907,VL,2022/10/19 18:24:52.431,S2,E,
189921,VL,2022/10/19 18:25:19.933,S2,E,
189927,VL,2022/10/19 18:25:34.600,S2,E,
189929,VL,2022/10/19 18:25:48.716,E,S2,
189930,VL,2022/10/19 18:25:49.684,S2,E,
189932,VL,2022/10/19 18:26:00.450,E,S2,
189933,VL,2022/10/19 18:26:00.863,S2,E,
189984,VL,2022/10/19 18:26:56.396,S2,E,
189986,VL,2022/10/19 18:27:40.030,E,S3,
189998,VL,2022/10/19 18:28:46.363,S2,E,
190000,VL,2022/10/19 18:29:07.633,S3,E,
190001,VL,2022/10/19 18:29:13.047,S2,E,
190018,VL,2022/10/19 18:29:42.047,S3,E,
190019,VL,2022/10/19 18:29:42.047,S2,E,
190031,VL,2022/10/19 18:30:37.383,E,S2,
190033,VL,2022/10/19 18:31:12.718,S2,E,
190034,VELO,2022/10/19 18:31:16.415,E,S2,
190036,VL,2022/10/19 18:31:52.050,E,S2,
190037,VL,2022/10/19 18:32:00.479,S2,E,
190084,VL,2022/10/19 18:37:16.050,S2,E,
190085,VL,2022/10/19 18:37:24.983,E,S2,
190086,VL,2022/10/19 18:37:44.164,S2,E,
190087,UT,2022/10/19 18:37:50.633,S2,E,
190089,VL,2022/10/19 18:38:19.014,S2,E,
190092,VL,2022/10/19 18:38:28.083,E,S2,
190094,UT,2022/10/19 18:38:52.633,E,S2,
190101,VL,2022/10/19 18:40:11.283,S2,E,
190103,MOTO,2022/10/19 18:40:56.901,S2,E,
190107,VL,2022/10/19 18:41:51.017,S2,E,
190115,VL,2022/10/19 18:42:28.300,E,S2,
190117,MOTO,2022/10/19 18:43:13.347,E,S2,
190145,VL,2022/10/19 18:46:35.585,E,S2,
190148,VL,2022/10/19 18:48:13.296,S3,E,
